PassengerId,CryoSleep,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Transported,Cabin_Num,Group_ID,Group_Size,Is_Alone,Total_Spending,Has_Spent,Is_Child,HomePlanet_Earth,HomePlanet_Europa,HomePlanet_Mars,Destination_55 Cancri e,Destination_PSO J318.5-22,Destination_TRAPPIST-1e,Cabin_Deck_A,Cabin_Deck_B,Cabin_Deck_C,Cabin_Deck_D,Cabin_Deck_E,Cabin_Deck_F,Cabin_Deck_G,Cabin_Deck_T,Cabin_Side_P,Cabin_Side_S,Age_Group_0-5,Age_Group_13-18,Age_Group_19-35,Age_Group_36-55,Age_Group_55+,Age_Group_6-12
8573_01,0,34.0,0,10.0,4.0,1.0,0.0,791.0,True,1652,8573,2,0,806.0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
8573_02,1,18.0,0,0.0,0.0,0.0,0.0,0.0,True,1378,8573,2,0,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
8574_01,1,40.0,0,0.0,0.0,0.0,0.0,0.0,True,1653,8574,5,0,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
8574_02,0,53.0,0,1042.0,0.0,2.0,1.0,11.0,False,258,8574,5,0,1056.0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
8574_03,1,8.0,0,0.0,0.0,0.0,0.0,0.0,True,1653,8574,5,0,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
8574_04,0,54.0,0,1763.0,0.0,11.0,0.0,0.0,False,1653,8574,5,0,1774.0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
8574_05,1,29.0,0,0.0,0.0,0.0,0.0,0.0,True,1653,8574,5,0,0.0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
8577_01,1,56.0,0,0.0,0.0,0.0,0.0,0.0,True,1654,8577,1,1,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
8580_01,0,21.0,0,4.0,3.0,149.0,17.0,442.0,False,1379,8580,1,1,615.0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
8581_01,1,25.0,1,0.0,0.0,0.0,0.0,0.0,True,323,8581,2,0,0.0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
8581_02,1,33.0,0,0.0,0.0,0.0,0.0,0.0,True,323,8581,2,0,0.0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
8584_01,0,22.0,0,4.0,0.0,72.0,21.0,600.0,False,1655,8584,1,1,697.0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
8585_01,0,50.0,0,748.0,164.0,269.0,0.0,0.0,False,259,8585,1,1,1181.0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
8586_01,0,24.0,0,0.0,0.0,396.0,256.0,1482.0,False,550,8586,1,1,2134.0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
8587_01,0,25.0,0,637.0,0.0,89.0,312.0,2.0,False,1763,8587,1,1,1040.0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
8588_01,1,59.0,0,0.0,0.0,0.0,0.0,0.0,True,562,8588,1,1,0.0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
8589_01,0,26.0,0,6.0,728.0,0.0,1273.0,1116.0,False,267,8589,1,1,3123.0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
8592_01,0,19.0,0,0.0,1406.0,0.0,4199.0,2123.0,False,268,8592,1,1,7728.0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
8594_01,0,37.0,0,210.0,3.0,601.0,1.0,68.0,False,1381,8594,1,1,883.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
8595_01,1,22.0,0,0.0,0.0,0.0,0.0,0.0,True,551,8595,1,1,0.0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
8596_01,1,44.0,0,0.0,0.0,0.0,0.0,0.0,True,284,8596,2,0,0.0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
8596_02,1,25.0,0,0.0,0.0,0.0,0.0,0.0,True,284,8596,2,0,0.0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
8597_01,1,23.0,0,0.0,0.0,0.0,0.0,0.0,True,1382,8597,1,1,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
8598_01,0,6.0,0,0.0,0.0,0.0,0.0,0.0,True,1394,8598,3,0,0.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
8598_02,1,39.0,0,0.0,0.0,0.0,0.0,0.0,True,1394,8598,3,0,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
8598_03,0,26.0,0,12.0,71.0,0.0,103.0,624.0,False,427,8598,3,0,810.0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
8599_01,0,14.0,0,547.0,145.0,5.0,0.0,9.0,False,1383,8599,1,1,706.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
8602_01,1,3.0,0,0.0,0.0,0.0,0.0,0.0,False,1396,8602,3,0,0.0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0
8602_02,0,21.0,0,10.0,1028.0,3.0,2519.0,0.0,False,1396,8602,3,0,3560.0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
8602_03,1,24.0,0,0.0,0.0,0.0,0.0,0.0,False,1396,8602,3,0,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
8603_01,1,18.0,0,0.0,0.0,0.0,0.0,0.0,False,427,8603,1,1,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
8604_01,0,37.0,0,50.0,0.0,343.0,2205.0,0.0,False,1765,8604,2,0,2598.0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
8604_02,1,21.0,0,0.0,0.0,0.0,0.0,0.0,True,1765,8604,2,0,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
8605_01,0,67.0,0,0.0,82.0,0.0,2279.0,293.0,False,324,8605,5,0,2654.0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
8605_02,1,28.0,0,0.0,0.0,0.0,0.0,0.0,True,427,8605,5,0,0.0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
8605_03,1,13.0,0,0.0,0.0,0.0,0.0,0.0,True,324,8605,5,0,0.0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
8605_04,0,26.0,0,0.0,226.0,0.0,436.0,4051.0,False,324,8605,5,0,4713.0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
8605_05,1,33.0,0,0.0,0.0,0.0,0.0,0.0,True,324,8605,5,0,0.0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
8606_01,1,18.0,0,0.0,0.0,0.0,0.0,0.0,False,1386,8606,3,0,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
8606_02,0,24.0,0,13.0,221.0,0.0,1154.0,0.0,False,1658,8606,3,0,1388.0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
8606_03,0,26.0,0,0.0,0.0,148.0,551.0,89.0,False,563,8606,3,0,788.0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
8607_01,0,21.0,0,0.0,2202.0,9.0,71.0,100.0,True,1387,8607,1,1,2382.0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
8609_01,0,27.0,0,0.0,0.0,2.0,994.0,0.0,False,564,8609,1,1,996.0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
8610_01,1,15.0,0,0.0,0.0,0.0,0.0,0.0,True,1398,8610,1,1,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0
8611_01,0,24.0,0,2.0,644.0,0.0,0.0,0.0,False,1766,8611,1,1,646.0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
8612_01,0,31.0,0,4.0,9.0,870.0,0.0,0.0,False,1399,8612,1,1,883.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
8613_01,0,10.0,0,0.0,0.0,0.0,0.0,0.0,True,1388,8613,1,1,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
8614_01,0,23.0,0,4.0,3.0,1785.0,0.0,0.0,True,1400,8614,1,1,1792.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
8615_01,0,50.0,0,0.0,0.0,117.0,712.0,0.0,True,565,8615,2,0,829.0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
8615_02,1,13.0,0,0.0,0.0,0.0,0.0,0.0,True,1389,8615,2,0,0.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
8616_01,0,43.0,0,27.0,0.0,797.0,830.0,161.0,False,1767,8616,2,0,1815.0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
8616_02,1,20.0,0,0.0,0.0,0.0,0.0,0.0,True,1767,8616,2,0,0.0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
8617_01,0,21.0,0,11.0,1475.0,0.0,0.0,0.0,True,1768,8617,1,1,1486.0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
8618_01,0,18.0,0,0.0,694.0,0.0,0.0,1370.0,False,336,8618,2,0,2064.0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
8618_02,1,16.0,0,0.0,0.0,0.0,0.0,0.0,True,336,8618,2,0,0.0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
8619_01,0,47.0,0,187.0,268.0,977.0,3441.0,236.0,False,566,8619,1,1,5109.0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
8620_01,0,35.0,1,1234.0,35.0,7.0,0.0,0.0,False,1659,8620,1,1,1276.0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
8623_01,0,15.0,0,9.0,731.0,85.0,0.0,537.0,False,427,8623,1,1,1362.0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
8624_01,0,46.0,0,135.0,0.0,0.0,0.0,928.0,False,1661,8624,2,0,1063.0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
8624_02,1,6.0,0,0.0,0.0,0.0,0.0,0.0,False,1390,8624,2,0,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
8626_01,0,26.0,0,1.0,0.0,1.0,15.0,854.0,False,1770,8626,1,1,871.0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
8628_01,0,49.0,0,0.0,18.0,0.0,0.0,686.0,False,1664,8628,1,1,704.0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
8629_01,1,28.0,0,0.0,0.0,0.0,0.0,0.0,True,1391,8629,1,1,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
8631_01,1,37.0,0,0.0,0.0,0.0,0.0,0.0,False,553,8631,1,1,0.0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
8633_01,0,17.0,0,2.0,33.0,97.0,553.0,0.0,False,1665,8633,1,1,685.0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
8634_01,0,38.0,0,1739.0,0.0,0.0,83.0,0.0,False,1392,8634,1,1,1822.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
8635_01,0,18.0,0,224.0,0.0,0.0,0.0,1384.0,False,554,8635,1,1,1608.0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
8636_01,1,55.0,0,0.0,0.0,0.0,0.0,0.0,True,1772,8636,1,1,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
8637_01,1,28.0,0,0.0,0.0,0.0,0.0,0.0,True,1773,8637,3,0,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
8637_02,0,25.0,0,987.0,0.0,6221.0,141.0,0.0,True,1773,8637,3,0,7349.0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
8637_03,0,17.0,0,330.0,1.0,967.0,0.0,0.0,False,555,8637,3,0,1298.0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
8638_01,1,22.0,0,0.0,0.0,0.0,0.0,0.0,False,1402,8638,3,0,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
8638_02,0,4.0,0,0.0,0.0,0.0,0.0,0.0,True,1402,8638,3,0,0.0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0
8638_03,0,3.0,0,0.0,0.0,0.0,0.0,0.0,True,1402,8638,3,0,0.0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0
8639_01,1,21.0,0,0.0,0.0,0.0,0.0,0.0,False,567,8639,2,0,0.0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
8639_02,0,24.0,0,1455.0,2207.0,163.0,2354.0,0.0,False,260,8639,2,0,6179.0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
8640_01,0,50.0,0,133.0,0.0,525.0,0.0,31.0,False,1666,8640,1,1,689.0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
8641_01,0,3.0,0,0.0,0.0,0.0,0.0,0.0,True,1667,8641,3,0,0.0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0
8641_02,0,19.0,0,1146.0,0.0,3.0,0.0,0.0,False,1667,8641,3,0,1149.0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
8641_03,1,22.0,0,0.0,0.0,0.0,0.0,0.0,True,1667,8641,3,0,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
8642_01,0,20.0,0,0.0,4.0,0.0,0.0,625.0,False,1774,8642,1,1,629.0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
8643_01,0,18.0,0,2048.0,0.0,2.0,848.0,0.0,False,1775,8643,1,1,2898.0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
8644_01,0,27.0,0,20.0,0.0,11.0,0.0,848.0,False,1668,8644,2,0,879.0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
8644_02,0,29.0,0,0.0,0.0,0.0,0.0,1972.0,False,1668,8644,2,0,1972.0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
8645_01,0,23.0,0,1.0,26.0,1908.0,318.0,0.0,True,1776,8645,1,1,2253.0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
8646_01,1,48.0,0,0.0,0.0,0.0,0.0,0.0,True,325,8646,4,0,0.0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
8646_02,0,32.0,0,0.0,1285.0,0.0,3030.0,334.0,False,325,8646,4,0,4649.0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
8646_03,1,55.0,0,0.0,0.0,0.0,0.0,0.0,True,325,8646,4,0,0.0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
8646_04,0,49.0,0,3.0,1108.0,2.0,5775.0,1964.0,False,325,8646,4,0,8852.0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
8650_01,1,15.0,0,0.0,0.0,0.0,0.0,0.0,True,1404,8650,1,1,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0
8653_01,1,50.0,0,0.0,0.0,0.0,0.0,0.0,True,1393,8653,1,1,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
8654_01,0,35.0,0,777.0,0.0,23.0,0.0,61.0,False,1779,8654,1,1,861.0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
8656_01,0,29.0,0,0.0,4455.0,0.0,1663.0,4435.0,False,103,8656,3,0,10553.0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
8656_02,0,38.0,1,0.0,1298.0,0.0,1841.0,1547.0,False,103,8656,3,0,4686.0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
8656_03,1,29.0,1,0.0,0.0,0.0,0.0,0.0,True,103,8656,3,0,0.0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
8657_01,0,39.0,0,200.0,0.0,1083.0,65.0,0.0,True,1780,8657,1,1,1348.0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
8658_01,0,49.0,0,0.0,1.0,1364.0,226.0,0.0,True,568,8658,2,0,1591.0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
8658_02,0,39.0,0,345.0,0.0,848.0,0.0,116.0,False,1673,8658,2,0,1309.0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
8659_01,0,19.0,0,125.0,556.0,23.0,0.0,0.0,True,1781,8659,1,1,704.0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
8661_01,0,19.0,0,886.0,0.0,0.0,1587.0,12.0,False,1675,8661,1,1,2485.0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
8663_01,0,14.0,0,450.0,4791.0,896.0,0.0,0.0,True,1394,8663,2,0,6137.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
8663_02,1,40.0,0,0.0,0.0,0.0,0.0,0.0,True,427,8663,2,0,0.0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
8664_01,0,40.0,0,909.0,0.0,0.0,0.0,0.0,False,1395,8664,1,1,909.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
8667_01,0,20.0,0,733.0,0.0,455.0,0.0,0.0,False,1676,8667,1,1,1188.0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
8668_01,1,6.0,0,0.0,0.0,0.0,0.0,0.0,True,1783,8668,3,0,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
8668_02,0,41.0,0,806.0,16.0,125.0,1008.0,0.0,False,269,8668,3,0,1955.0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
8668_03,0,37.0,0,0.0,0.0,0.0,0.0,0.0,False,556,8668,3,0,0.0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
8669_01,0,31.0,0,949.0,0.0,22.0,0.0,0.0,False,1677,8669,3,0,971.0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
8669_02,0,8.0,0,0.0,0.0,0.0,0.0,0.0,False,1397,8669,3,0,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
8669_03,0,55.0,0,506.0,0.0,456.0,0.0,0.0,False,1677,8669,3,0,962.0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
8670_01,1,16.0,0,0.0,0.0,0.0,0.0,0.0,True,1398,8670,1,1,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
8671_01,0,29.0,0,1.0,764.0,1.0,265.0,1539.0,True,90,8671,1,1,2570.0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
8672_01,0,40.0,0,21.0,155.0,0.0,267.0,0.0,False,1406,8672,1,1,443.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
8673_01,1,27.0,0,0.0,0.0,0.0,0.0,0.0,True,285,8673,1,1,0.0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
8674_01,0,21.0,0,4924.0,0.0,49.0,2.0,0.0,False,1784,8674,1,1,4975.0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
8675_01,1,25.0,0,0.0,0.0,0.0,0.0,0.0,True,281,8675,1,1,0.0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
8680_01,0,44.0,0,0.0,971.0,700.0,0.0,0.0,False,1786,8680,1,1,1671.0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
8681_01,0,34.0,0,368.0,499.0,1729.0,0.0,2.0,False,1787,8681,3,0,2598.0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
8681_02,0,1.0,0,0.0,0.0,0.0,0.0,0.0,True,1787,8681,3,0,0.0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0
8681_03,0,1.0,0,0.0,0.0,0.0,0.0,0.0,True,1787,8681,3,0,0.0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0
8683_01,0,42.0,0,51.0,6.0,87.0,21.0,404.0,False,1679,8683,1,1,569.0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
8684_01,0,18.0,0,1.0,1.0,0.0,226.0,488.0,False,1788,8684,1,1,716.0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
8685_01,1,21.0,0,0.0,0.0,0.0,0.0,0.0,True,1400,8685,1,1,0.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
8687_01,0,24.0,0,0.0,0.0,594.0,95.0,0.0,True,1680,8687,1,1,689.0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
8688_01,0,27.0,0,0.0,0.0,0.0,595.0,0.0,False,1681,8688,1,1,595.0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
8691_01,1,18.0,0,0.0,0.0,0.0,0.0,0.0,False,1409,8691,1,1,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0
8693_01,1,27.0,0,0.0,0.0,0.0,0.0,0.0,True,1410,8693,1,1,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
8694_01,1,13.0,0,0.0,0.0,0.0,0.0,0.0,True,1411,8694,3,0,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0
8694_02,0,10.0,0,0.0,0.0,0.0,0.0,0.0,False,1411,8694,3,0,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
8694_03,1,8.0,0,0.0,0.0,0.0,0.0,0.0,False,1411,8694,3,0,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
8695_01,0,40.0,0,76.0,0.0,1169.0,0.0,64.0,True,1683,8695,1,1,1309.0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
8696_01,1,35.0,0,0.0,0.0,0.0,0.0,0.0,True,326,8696,1,1,0.0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
8700_01,0,13.0,0,217.0,7.0,928.0,0.0,728.0,False,1684,8700,1,1,1880.0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
8701_01,0,19.0,0,203.0,0.0,172.0,1460.0,151.0,False,1789,8701,1,1,1986.0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
8703_01,0,44.0,0,84.0,0.0,308.0,0.0,1179.0,False,1685,8703,1,1,1571.0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
8704_01,1,36.0,0,0.0,0.0,0.0,0.0,0.0,True,1686,8704,2,0,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
8704_02,0,29.0,0,2239.0,0.0,146.0,0.0,0.0,False,264,8704,2,0,2385.0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
8708_01,0,28.0,0,679.0,0.0,0.0,0.0,0.0,False,1413,8708,1,1,679.0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
8709_01,0,36.0,0,0.0,98.0,456.0,277.0,70.0,False,1687,8709,1,1,901.0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
8710_01,0,24.0,0,312.0,227.0,50.0,0.0,0.0,False,1688,8710,1,1,589.0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
